Invoice_ID,Branch,Age _Group,Gender,City,Category,Invoice_Amount,Date,Payment_Method,Customer_Rating
2205,WALM022,18-24,Non-Binary,"Jackson, MS",Home and lifestyle,92,11/5/20,Ewallet,7
2206,WALM045,45-54,Prefer Not to Say,"Virginia Beach, VA",Fashion accessories,201,11/3/22,Credit card,6
2207,WALM060,18-24,Prefer Not to Say,"Las Vegas, NV",Home and lifestyle,90,9/1/19,Ewallet,4
2208,WALM080,55+,Non-Binary,"Indianapolis, IN",Fashion accessories,177,3/22/23,Ewallet,7
2209,WALM043,45-54,Non-Binary,"Albuquerque, NM",Home and lifestyle,63,4/5/19,Ewallet,5
2210,WALM070,45-54,Female,"Baltimore, MD",Fashion accessories,48,9/12/19,Ewallet,7
2211,WALM042,18-24,Non-Binary,"Columbus, OH",Home and lifestyle,102,4/6/21,Ewallet,9
2212,WALM017,25-34,Prefer Not to Say,"Anchorage, AK",Fashion accessories,77,7/16/20,Ewallet,8
2213,WALM049,55+,Non-Binary,"Las Vegas, NV",Home and lifestyle,164,8/8/23,Ewallet,8
2214,WALM015,18-24,Female,"Birmingham, AL",Fashion accessories,168,10/3/19,Ewallet,8
2215,WALM071,18-24,Female,"Jackson, MS",Home and lifestyle,189,9/28/20,Ewallet,9
2216,WALM034,35-44,Male,"Charlotte, NC",Fashion accessories,252,3/24/22,Ewallet,9
2217,WALM034,35-44,Prefer Not to Say,"Billings, MT",Home and lifestyle,129,10/12/22,Ewallet,5
2218,WALM070,18-24,Male,"Baltimore, MD",Fashion accessories,138,2/13/21,Ewallet,5
2219,WALM049,18-24,Female,"Birmingham, AL",Home and lifestyle,150,5/17/22,Ewallet,4
2220,WALM024,35-44,Male,"Little Rock, AR",Fashion accessories,60,10/12/22,Ewallet,6
2221,WALM045,55+,Prefer Not to Say,"Los Angeles, CA",Home and lifestyle,198,2/17/22,Credit card,9
2222,WALM006,25-34,Male,"Detroit, MI",Fashion accessories,162,9/27/20,Ewallet,9
2223,WALM066,25-34,Male,"Las Vegas, NV",Home and lifestyle,111,10/25/22,Ewallet,6
2224,WALM067,45-54,Non-Binary,"Indianapolis, IN",Fashion accessories,68,7/13/22,Ewallet,5
2225,WALM066,55+,Non-Binary,"Charleston, WV",Home and lifestyle,46,1/23/19,Ewallet,9
2226,WALM044,35-44,Prefer Not to Say,"Billings, MT",Fashion accessories,117,6/30/19,Ewallet,8
2227,WALM036,18-24,Female,"Phoenix, AZ",Home and lifestyle,37,3/11/22,Ewallet,7
2228,WALM091,25-34,Female,"Manchester, NH",Fashion accessories,160,8/28/23,Ewallet,6
2229,WALM077,25-34,Prefer Not to Say,"Wilmington, DE",Home and lifestyle,37,5/18/23,Ewallet,9
2230,WALM080,35-44,Non-Binary,"Honolulu, HI",Fashion accessories,140,11/5/22,Ewallet,7
2231,WALM011,18-24,Prefer Not to Say,"Baltimore, MD",Home and lifestyle,186,7/10/21,Ewallet,9
2232,WALM091,25-34,Female,"Atlanta, GA",Fashion accessories,76,4/28/21,Ewallet,6
2233,WALM011,55+,Prefer Not to Say,"Birmingham, AL",Home and lifestyle,118,2/28/22,Ewallet,4
2234,WALM078,18-24,Male,"Honolulu, HI",Fashion accessories,19,7/28/21,Ewallet,8
2235,WALM079,25-34,Prefer Not to Say,"Atlanta, GA",Home and lifestyle,57,3/18/22,Ewallet,9
2236,WALM059,35-44,Non-Binary,"Virginia Beach, VA",Fashion accessories,246,8/23/19,Ewallet,8
2237,WALM019,35-44,Female,"Burlington, VT",Home and lifestyle,117,1/16/23,Ewallet,7
2238,WALM052,55+,Female,"Houston, TX",Fashion accessories,56,3/15/20,Ewallet,4
2239,WALM098,45-54,Female,"Wichita, KS",Home and lifestyle,150,9/25/23,Ewallet,8
2240,WALM036,25-34,Prefer Not to Say,"Albuquerque, NM",Fashion accessories,16,6/10/22,Ewallet,8
2241,WALM031,45-54,Non-Binary,"Omaha, NE",Home and lifestyle,48,6/28/22,Ewallet,5
2242,WALM013,55+,Non-Binary,"Milwaukee, WI",Fashion accessories,148,11/16/21,Ewallet,9
2243,WALM057,55+,Prefer Not to Say,"Nashville, TN",Home and lifestyle,19,7/23/20,Ewallet,4
2244,WALM012,25-34,Prefer Not to Say,"Orlando, FL",Fashion accessories,58,4/17/20,Ewallet,5
2245,WALM022,45-54,Non-Binary,"Seattle, WA",Home and lifestyle,123,5/25/21,Ewallet,6
2246,WALM008,25-34,Male,"New Orleans, LA",Fashion accessories,59,12/17/22,Ewallet,5
2247,WALM094,25-34,Male,"Billings, MT",Home and lifestyle,240,1/18/23,Ewallet,9
2248,WALM021,35-44,Male,"Philadelphia, PA",Fashion accessories,153,3/31/23,Ewallet,6
2249,WALM066,35-44,Prefer Not to Say,"Cheyenne, WY",Home and lifestyle,102,3/23/20,Ewallet,7
2250,WALM081,55+,Non-Binary,"Los Angeles, CA",Fashion accessories,54,11/20/23,Ewallet,9
2251,WALM096,55+,Prefer Not to Say,"Salt Lake City, UT",Home and lifestyle,112,12/15/19,Ewallet,4
2252,WALM090,35-44,Male,"Manchester, NH",Fashion accessories,240,12/29/19,Ewallet,9
2253,WALM067,45-54,Male,"Phoenix, AZ",Home and lifestyle,38,5/28/20,Ewallet,5
2254,WALM058,45-54,Male,"Fargo, ND",Fashion accessories,38,3/30/22,Ewallet,5
2255,WALM010,25-34,Non-Binary,"Louisville, KY",Home and lifestyle,93,5/14/22,Ewallet,5
2256,WALM024,55+,Male,"Portland, ME",Fashion accessories,219,10/11/19,Ewallet,7
2257,WALM005,45-54,Non-Binary,"Wichita, KS",Home and lifestyle,189,3/14/23,Ewallet,4
2258,WALM049,35-44,Male,"Las Vegas, NV",Fashion accessories,70,11/17/22,Ewallet,6
2259,WALM018,18-24,Female,"Phoenix, AZ",Home and lifestyle,112,10/17/22,Ewallet,7
2260,WALM051,18-24,Female,"Boston, MA",Fashion accessories,87,2/14/23,Ewallet,4
2261,WALM088,35-44,Female,"Little Rock, AR",Home and lifestyle,38,5/12/19,Ewallet,6
2262,WALM100,45-54,Prefer Not to Say,"Chicago, IL",Fashion accessories,44,4/24/20,Ewallet,9
2263,WALM080,55+,Prefer Not to Say,"Des Moines, IA",Home and lifestyle,219,10/27/21,Ewallet,4
2264,WALM049,35-44,Female,"Portland, ME",Fashion accessories,33,11/28/20,Ewallet,8
2265,WALM047,35-44,Non-Binary,"Nashville, TN",Home and lifestyle,54,7/20/22,Ewallet,8
2266,WALM085,18-24,Female,"Omaha, NE",Fashion accessories,24,7/2/21,Ewallet,4
2267,WALM070,35-44,Prefer Not to Say,"Louisville, KY",Home and lifestyle,93,2/22/22,Ewallet,9
2268,WALM015,45-54,Female,"New Orleans, LA",Fashion accessories,152,3/20/23,Ewallet,6
2269,WALM015,25-34,Non-Binary,"Detroit, MI",Home and lifestyle,23,1/2/21,Ewallet,4
2270,WALM044,55+,Male,"Chicago, IL",Fashion accessories,54,2/7/22,Ewallet,9
2271,WALM043,55+,Female,"Manchester, NH",Home and lifestyle,92,7/10/20,Ewallet,7
2272,WALM044,18-24,Non-Binary,"Albuquerque, NM",Fashion accessories,51,8/10/23,Ewallet,6
2273,WALM078,25-34,Non-Binary,"Wilmington, DE",Home and lifestyle,210,11/18/19,Ewallet,4
2274,WALM019,45-54,Non-Binary,"Columbus, OH",Fashion accessories,147,7/8/19,Ewallet,4
2275,WALM010,25-34,Prefer Not to Say,"Houston, TX",Home and lifestyle,72,3/30/22,Ewallet,6
2276,WALM019,18-24,Non-Binary,"Nashville, TN",Fashion accessories,18,1/3/19,Ewallet,9
2277,WALM081,45-54,Prefer Not to Say,"Anchorage, AK",Home and lifestyle,132,8/8/20,Ewallet,4
2278,WALM012,55+,Non-Binary,"Phoenix, AZ",Fashion accessories,225,1/15/21,Ewallet,4
2279,WALM090,45-54,Female,"Albuquerque, NM",Home and lifestyle,165,9/17/19,Ewallet,6
2280,WALM062,25-34,Male,"Wilmington, DE",Fashion accessories,164,8/2/22,Ewallet,4
2281,WALM078,25-34,Non-Binary,"Seattle, WA",Home and lifestyle,210,12/17/21,Ewallet,4
2282,WALM069,18-24,Non-Binary,"Honolulu, HI",Fashion accessories,130,2/6/22,Ewallet,6
2283,WALM051,18-24,Male,"Detroit, MI",Home and lifestyle,144,4/21/22,Ewallet,7
2284,WALM026,25-34,Non-Binary,"Detroit, MI",Fashion accessories,84,4/15/22,Ewallet,9
2285,WALM016,25-34,Male,"Columbus, OH",Home and lifestyle,78,11/5/20,Ewallet,6
2286,WALM066,55+,Female,"Denver, CO",Fashion accessories,170,1/2/22,Ewallet,4
2287,WALM067,55+,Prefer Not to Say,"Milwaukee, WI",Home and lifestyle,46,11/12/22,Ewallet,9
2288,WALM008,25-34,Female,"Jackson, MS",Fashion accessories,66,5/28/21,Ewallet,9
2289,WALM067,18-24,Prefer Not to Say,"St. Louis, MO",Home and lifestyle,144,12/27/22,Ewallet,6
2290,WALM062,45-54,Male,"Boise, ID",Fashion accessories,222,9/13/23,Ewallet,8
2291,WALM097,55+,Non-Binary,"Little Rock, AR",Home and lifestyle,22,12/25/19,Ewallet,6
2292,WALM036,25-34,Female,"Denver, CO",Fashion accessories,66,7/19/22,Ewallet,7
2293,WALM100,55+,Prefer Not to Say,"Portland, ME",Home and lifestyle,67,10/18/23,Ewallet,8
2294,WALM060,35-44,Prefer Not to Say,"Atlanta, GA",Fashion accessories,73,9/7/20,Ewallet,4
2295,WALM095,55+,Female,"Charlotte, NC",Home and lifestyle,78,5/29/22,Ewallet,5
2296,WALM060,45-54,Female,"Anchorage, AK",Fashion accessories,47,7/26/21,Ewallet,7
2297,WALM057,45-54,Prefer Not to Say,"Phoenix, AZ",Home and lifestyle,82,2/14/20,Ewallet,5
2298,WALM048,45-54,Female,"Birmingham, AL",Fashion accessories,72,8/19/19,Ewallet,5
2299,WALM091,45-54,Prefer Not to Say,"Phoenix, AZ",Home and lifestyle,99,5/9/23,Ewallet,4
2300,WALM045,45-54,Prefer Not to Say,"Boise, ID",Fashion accessories,116,1/20/23,Credit card,4
2301,WALM085,25-34,Female,"Portland, ME",Home and lifestyle,216,11/16/21,Ewallet,7
2302,WALM090,55+,Female,"Des Moines, IA",Fashion accessories,84,8/15/20,Ewallet,7
2303,WALM093,35-44,Male,"Portland, OR",Home and lifestyle,112,3/8/19,Ewallet,5
2304,WALM010,45-54,Prefer Not to Say,"Little Rock, AR",Fashion accessories,31,11/27/21,Ewallet,7
2305,WALM024,25-34,Female,"Milwaukee, WI",Home and lifestyle,54,6/7/21,Ewallet,9
2306,WALM036,25-34,Non-Binary,"Louisville, KY",Fashion accessories,22,5/5/19,Ewallet,4
2307,WALM012,45-54,Female,"Portland, ME",Home and lifestyle,63,7/31/19,Ewallet,6
2308,WALM085,45-54,Non-Binary,"Chicago, IL",Fashion accessories,240,4/29/22,Ewallet,9
2309,WALM011,55+,Non-Binary,"Portland, ME",Home and lifestyle,69,1/20/19,Ewallet,6
2310,WALM028,25-34,Male,"Charlotte, NC",Fashion accessories,69,4/7/20,Ewallet,9
2311,WALM016,45-54,Male,"Little Rock, AR",Home and lifestyle,47,2/19/20,Ewallet,7
2312,WALM033,25-34,Female,"St. Louis, MO",Fashion accessories,243,10/6/19,Ewallet,4
2313,WALM004,35-44,Non-Binary,"Indianapolis, IN",Home and lifestyle,183,6/16/21,Ewallet,4
2314,WALM063,18-24,Non-Binary,"Denver, CO",Fashion accessories,54,7/21/19,Ewallet,5
2315,WALM095,25-34,Non-Binary,"New Orleans, LA",Home and lifestyle,126,6/3/23,Ewallet,7
2316,WALM053,45-54,Male,"Albuquerque, NM",Fashion accessories,26,11/9/20,Ewallet,6
2317,WALM044,35-44,Non-Binary,"Milwaukee, WI",Home and lifestyle,99,6/16/20,Ewallet,4
2318,WALM028,45-54,Male,"Burlington, VT",Fashion accessories,102,10/15/22,Ewallet,4
2319,WALM077,18-24,Non-Binary,"Manchester, NH",Home and lifestyle,87,3/9/19,Ewallet,4
2320,WALM076,18-24,Prefer Not to Say,"Columbus, OH",Fashion accessories,58,6/24/23,Ewallet,5
2321,WALM096,45-54,Male,"Portland, OR",Home and lifestyle,138,10/25/20,Ewallet,7
2322,WALM052,35-44,Male,"Boise, ID",Fashion accessories,108,6/14/21,Ewallet,5
2323,WALM100,55+,Male,"Portland, OR",Home and lifestyle,162,9/25/21,Ewallet,8
2324,WALM096,55+,Female,"Charlotte, NC",Fashion accessories,64,12/23/19,Ewallet,8
2325,WALM080,18-24,Female,"Virginia Beach, VA",Home and lifestyle,58,8/28/21,Ewallet,9
2326,WALM024,55+,Non-Binary,"Oklahoma City, OK",Fashion accessories,53,6/27/19,Ewallet,9
2327,WALM085,35-44,Female,"Honolulu, HI",Home and lifestyle,108,6/30/21,Ewallet,8
2328,WALM004,35-44,Prefer Not to Say,"Des Moines, IA",Fashion accessories,17,7/1/22,Ewallet,8
2329,WALM100,18-24,Non-Binary,"Phoenix, AZ",Home and lifestyle,82,4/28/19,Ewallet,6
2330,WALM049,25-34,Prefer Not to Say,"Columbus, OH",Fashion accessories,222,11/10/20,Ewallet,4
2331,WALM100,25-34,Non-Binary,"Jackson, MS",Home and lifestyle,49,12/14/22,Ewallet,5
2332,WALM080,45-54,Prefer Not to Say,"St. Louis, MO",Fashion accessories,57,3/11/20,Ewallet,8
2333,WALM039,25-34,Female,"Detroit, MI",Home and lifestyle,42,2/16/21,Ewallet,7
2334,WALM091,18-24,Female,"Las Vegas, NV",Fashion accessories,106,10/13/21,Ewallet,7
2335,WALM018,45-54,Prefer Not to Say,"Honolulu, HI",Home and lifestyle,51,6/5/23,Ewallet,7
2336,WALM091,45-54,Male,"Louisville, KY",Fashion accessories,123,2/11/19,Ewallet,5
2337,WALM005,25-34,Non-Binary,"Cheyenne, WY",Home and lifestyle,198,1/25/21,Ewallet,8
2338,WALM064,55+,Male,"Portland, OR",Fashion accessories,90,11/29/22,Ewallet,8
2339,WALM078,25-34,Female,"Charlotte, NC",Home and lifestyle,23,7/27/22,Ewallet,7
2340,WALM091,55+,Prefer Not to Say,"Des Moines, IA",Fashion accessories,48,10/23/19,Ewallet,6
2341,WALM072,45-54,Non-Binary,"Boise, ID",Home and lifestyle,219,7/9/23,Ewallet,5
2342,WALM001,55+,Prefer Not to Say,"Seattle, WA",Fashion accessories,44,9/16/23,Ewallet,9
2343,WALM096,35-44,Prefer Not to Say,"Anchorage, AK",Home and lifestyle,25,12/28/23,Ewallet,4
2344,WALM060,55+,Female,"Detroit, MI",Fashion accessories,54,3/24/23,Ewallet,9
2345,WALM041,55+,Female,"Wilmington, DE",Home and lifestyle,104,11/3/22,Ewallet,8
2346,WALM014,55+,Prefer Not to Say,"Charlotte, NC",Fashion accessories,132,8/17/23,Ewallet,5
2347,WALM043,55+,Non-Binary,"Honolulu, HI",Home and lifestyle,55,3/5/23,Ewallet,6
2348,WALM027,35-44,Male,"Louisville, KY",Fashion accessories,46,4/21/23,Ewallet,6
2349,WALM007,45-54,Female,"Charleston, SC",Home and lifestyle,82,6/29/22,Ewallet,9
2350,WALM028,45-54,Female,"Salt Lake City, UT",Fashion accessories,132,4/18/22,Ewallet,9
2351,WALM043,18-24,Prefer Not to Say,"Los Angeles, CA",Home and lifestyle,77,10/12/20,Ewallet,7
2352,WALM026,25-34,Female,"Nashville, TN",Fashion accessories,43,12/19/22,Ewallet,5
2353,WALM008,18-24,Non-Binary,"Orlando, FL",Home and lifestyle,166,6/8/20,Ewallet,9
2354,WALM080,45-54,Female,"Wilmington, DE",Fashion accessories,231,8/12/21,Ewallet,9
2355,WALM008,35-44,Prefer Not to Say,"Manchester, NH",Home and lifestyle,189,11/21/21,Ewallet,7
2356,WALM093,18-24,Prefer Not to Say,"Providence, RI",Fashion accessories,83,4/3/23,Ewallet,7
2357,WALM019,35-44,Non-Binary,"Milwaukee, WI",Home and lifestyle,43,9/21/19,Ewallet,6
2358,WALM057,55+,Non-Binary,"Louisville, KY",Fashion accessories,30,6/13/21,Ewallet,4
2359,WALM027,18-24,Female,"Portland, ME",Home and lifestyle,201,6/4/22,Ewallet,4
2360,WALM036,55+,Non-Binary,"Omaha, NE",Fashion accessories,136,7/28/20,Ewallet,7
2361,WALM076,25-34,Male,"Philadelphia, PA",Home and lifestyle,46,4/24/19,Ewallet,9
2362,WALM011,35-44,Prefer Not to Say,"St. Louis, MO",Fashion accessories,69,6/22/20,Ewallet,7
2363,WALM040,45-54,Prefer Not to Say,"Sioux Falls, SD",Home and lifestyle,25,10/1/21,Ewallet,4
2364,WALM007,18-24,Prefer Not to Say,"Baltimore, MD",Fashion accessories,78,9/12/23,Ewallet,9
2365,WALM005,35-44,Non-Binary,"New York City, NY",Home and lifestyle,73,9/3/21,Ewallet,9
2366,WALM044,35-44,Female,"Fargo, ND",Fashion accessories,46,5/1/19,Ewallet,8
2367,WALM021,35-44,Prefer Not to Say,"New York City, NY",Home and lifestyle,246,7/24/22,Ewallet,4
2368,WALM063,35-44,Female,"Denver, CO",Fashion accessories,34,4/13/20,Ewallet,9
2369,WALM076,35-44,Male,"Charleston, WV",Home and lifestyle,53,11/11/21,Ewallet,7
2370,WALM020,55+,Female,"Burlington, VT",Fashion accessories,120,12/11/23,Ewallet,5
2371,WALM005,18-24,Male,"Orlando, FL",Home and lifestyle,57,9/25/19,Ewallet,7
2372,WALM019,35-44,Non-Binary,"Baltimore, MD",Fashion accessories,46,12/11/22,Ewallet,5
2373,WALM051,18-24,Non-Binary,"Virginia Beach, VA",Home and lifestyle,72,5/16/22,Ewallet,9
2374,WALM023,35-44,Female,"Portland, OR",Fashion accessories,82,12/8/23,Ewallet,6
2375,WALM006,55+,Non-Binary,"Detroit, MI",Home and lifestyle,26,3/4/20,Ewallet,5
2376,WALM002,18-24,Female,"Wichita, KS",Fashion accessories,57,12/4/23,Ewallet,4
2377,WALM081,18-24,Prefer Not to Say,"Oklahoma City, OK",Home and lifestyle,76,12/1/22,Ewallet,9
2378,WALM070,55+,Non-Binary,"Albuquerque, NM",Fashion accessories,44,3/5/19,Ewallet,4
2379,WALM006,18-24,Prefer Not to Say,"Charleston, SC",Home and lifestyle,54,4/1/23,Ewallet,7
2380,WALM033,25-34,Prefer Not to Say,"Denver, CO",Fashion accessories,46,4/11/20,Ewallet,5
2381,WALM079,25-34,Male,"Boise, ID",Home and lifestyle,54,9/6/22,Ewallet,4
2382,WALM007,45-54,Female,"Portland, ME",Fashion accessories,24,7/4/20,Ewallet,6
2383,WALM059,25-34,Male,"Billings, MT",Home and lifestyle,106,4/19/19,Ewallet,9
2384,WALM010,18-24,Prefer Not to Say,"Billings, MT",Fashion accessories,192,6/30/21,Ewallet,9
2385,WALM098,35-44,Female,"Jackson, MS",Home and lifestyle,75,8/29/22,Ewallet,6
2386,WALM079,45-54,Male,"Wilmington, DE",Fashion accessories,129,7/29/20,Ewallet,9
2387,WALM052,18-24,Non-Binary,"Portland, ME",Home and lifestyle,204,8/10/19,Ewallet,9
2388,WALM052,18-24,Male,"Virginia Beach, VA",Fashion accessories,80,9/1/20,Ewallet,4
2389,WALM088,18-24,Female,"Charleston, WV",Home and lifestyle,51,2/1/19,Ewallet,9
2390,WALM070,18-24,Male,"Albuquerque, NM",Fashion accessories,29,4/2/20,Ewallet,5
2391,WALM071,25-34,Female,"Louisville, KY",Home and lifestyle,45,7/4/22,Ewallet,8
2392,WALM052,25-34,Non-Binary,"Indianapolis, IN",Fashion accessories,67,11/21/23,Ewallet,7
2393,WALM066,18-24,Prefer Not to Say,"Seattle, WA",Home and lifestyle,186,11/19/20,Ewallet,8
2394,WALM036,35-44,Female,"Orlando, FL",Fashion accessories,52,5/23/23,Ewallet,8
2395,WALM031,35-44,Non-Binary,"Detroit, MI",Home and lifestyle,84,12/16/23,Ewallet,7
2396,WALM052,55+,Male,"Orlando, FL",Fashion accessories,84,5/27/20,Ewallet,7
2397,WALM100,35-44,Prefer Not to Say,"Wilmington, DE",Home and lifestyle,36,12/7/21,Ewallet,6
2398,WALM078,18-24,Male,"Columbus, OH",Fashion accessories,57,5/14/22,Ewallet,4
2399,WALM013,18-24,Male,"Honolulu, HI",Home and lifestyle,147,4/30/21,Ewallet,6
2400,WALM020,35-44,Female,"Boise, ID",Fashion accessories,61,12/5/19,Ewallet,4
2401,WALM071,55+,Female,"Baltimore, MD",Home and lifestyle,65,1/20/22,Ewallet,6
2402,WALM060,18-24,Female,"Seattle, WA",Fashion accessories,219,7/31/21,Ewallet,7
2403,WALM047,55+,Non-Binary,"Anchorage, AK",Home and lifestyle,38,9/26/21,Ewallet,9
2404,WALM092,55+,Non-Binary,"Orlando, FL",Fashion accessories,170,6/12/23,Ewallet,5
2405,WALM098,25-34,Female,"Providence, RI",Home and lifestyle,222,12/22/20,Ewallet,5
2406,WALM013,18-24,Non-Binary,"Philadelphia, PA",Fashion accessories,16,11/28/21,Ewallet,6
2407,WALM023,35-44,Male,"Houston, TX",Home and lifestyle,34,12/22/19,Ewallet,4
2408,WALM004,55+,Female,"Little Rock, AR",Fashion accessories,66,6/8/20,Ewallet,8
2409,WALM077,45-54,Female,"Seattle, WA",Home and lifestyle,47,4/14/23,Ewallet,6
2410,WALM047,55+,Non-Binary,"Chicago, IL",Fashion accessories,87,7/21/20,Ewallet,5
2411,WALM080,35-44,Female,"Orlando, FL",Home and lifestyle,68,3/19/22,Ewallet,6
2412,WALM013,18-24,Male,"Jackson, MS",Fashion accessories,96,2/7/23,Ewallet,5
2413,WALM037,25-34,Female,"Salt Lake City, UT",Home and lifestyle,114,3/5/23,Ewallet,9
2414,WALM095,25-34,Male,"Little Rock, AR",Fashion accessories,246,2/19/19,Ewallet,5
2415,WALM028,55+,Female,"Atlanta, GA",Home and lifestyle,15,9/25/21,Ewallet,4
2416,WALM014,18-24,Prefer Not to Say,"Charleston, SC",Fashion accessories,84,11/7/23,Ewallet,8
2417,WALM022,18-24,Female,"New York City, NY",Home and lifestyle,140,3/14/21,Ewallet,9
2418,WALM027,35-44,Male,"Burlington, VT",Fashion accessories,213,4/1/22,Ewallet,8
2419,WALM064,25-34,Male,"Newark, NJ",Home and lifestyle,164,10/23/22,Ewallet,4
2420,WALM052,25-34,Female,"Charlotte, NC",Fashion accessories,225,6/5/19,Ewallet,6
2421,WALM083,45-54,Female,"Virginia Beach, VA",Home and lifestyle,213,3/19/22,Ewallet,8
2422,WALM088,18-24,Male,"Nashville, TN",Fashion accessories,35,10/24/20,Ewallet,8
2423,WALM077,18-24,Prefer Not to Say,"St. Louis, MO",Home and lifestyle,44,6/1/19,Ewallet,6
2424,WALM062,18-24,Female,"Charleston, SC",Fashion accessories,70,3/23/20,Ewallet,4
2425,WALM010,55+,Non-Binary,"Detroit, MI",Home and lifestyle,124,12/16/19,Ewallet,8
2426,WALM085,55+,Female,"Omaha, NE",Fashion accessories,18,9/9/19,Ewallet,8
2427,WALM027,25-34,Prefer Not to Say,"Louisville, KY",Home and lifestyle,54,9/20/20,Ewallet,9
2428,WALM034,55+,Female,"Orlando, FL",Fashion accessories,82,8/9/20,Ewallet,4
2429,WALM015,18-24,Female,"Los Angeles, CA",Home and lifestyle,154,5/11/23,Ewallet,9
2430,WALM028,55+,Non-Binary,"Houston, TX",Fashion accessories,62,10/16/20,Ewallet,4
2431,WALM017,45-54,Prefer Not to Say,"Los Angeles, CA",Home and lifestyle,168,3/6/22,Ewallet,9
2432,WALM052,18-24,Prefer Not to Say,"Charleston, WV",Fashion accessories,78,4/3/23,Ewallet,9
2433,WALM083,18-24,Non-Binary,"Chicago, IL",Home and lifestyle,64,8/27/23,Ewallet,5
2434,WALM096,18-24,Male,"Des Moines, IA",Fashion accessories,195,4/18/21,Ewallet,4
2435,WALM036,45-54,Female,"Orlando, FL",Home and lifestyle,73,5/14/19,Ewallet,4
2436,WALM064,55+,Non-Binary,"Milwaukee, WI",Fashion accessories,17,7/10/23,Ewallet,4
2437,WALM039,18-24,Male,"Wichita, KS",Home and lifestyle,37,11/18/20,Ewallet,8
2438,WALM097,35-44,Non-Binary,"Philadelphia, PA",Fashion accessories,195,7/22/20,Ewallet,9
2439,WALM047,55+,Female,"Burlington, VT",Home and lifestyle,134,9/29/19,Ewallet,5
2440,WALM036,55+,Male,"Charleston, SC",Fashion accessories,42,1/23/23,Ewallet,5
2441,WALM071,25-34,Prefer Not to Say,"Jackson, MS",Home and lifestyle,25,9/30/21,Ewallet,9
2442,WALM039,55+,Female,"Phoenix, AZ",Fashion accessories,51,11/11/22,Ewallet,7
2443,WALM022,25-34,Male,"Portland, OR",Home and lifestyle,81,9/28/21,Ewallet,8
2444,WALM005,55+,Prefer Not to Say,"Portland, ME",Fashion accessories,124,10/5/23,Ewallet,9
2445,WALM027,25-34,Non-Binary,"Nashville, TN",Home and lifestyle,136,5/23/21,Ewallet,8
2446,WALM009,18-24,Prefer Not to Say,"Boise, ID",Fashion accessories,62,8/14/19,Ewallet,5
2447,WALM057,25-34,Non-Binary,"Honolulu, HI",Home and lifestyle,38,6/26/21,Ewallet,4
2448,WALM027,45-54,Female,"New York City, NY",Fashion accessories,231,4/18/21,Ewallet,4
2449,WALM021,18-24,Female,"Billings, MT",Home and lifestyle,81,5/24/23,Ewallet,9
2450,WALM013,55+,Female,"Jackson, MS",Fashion accessories,144,7/8/21,Ewallet,4
2451,WALM097,35-44,Prefer Not to Say,"Providence, RI",Home and lifestyle,78,12/23/23,Ewallet,6
2452,WALM013,25-34,Non-Binary,"Fargo, ND",Fashion accessories,68,7/3/21,Ewallet,8
2453,WALM041,55+,Male,"Los Angeles, CA",Home and lifestyle,60,11/9/22,Ewallet,6
2454,WALM009,18-24,Prefer Not to Say,"Portland, ME",Fashion accessories,166,4/28/19,Ewallet,4
